instance_idx,box_idx,onnx_file,vnnlib_file,ground_truth,method,verdict,q,coverage,epsilon_total,amls_bounded_eps_2_upper,flow_train_s,verify_s,wall_s,error,timestamp
118,0,ACASXU_run2a_5_2_batch_2000.onnx,prop_3.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.092597,1.0000,4.4445e-03,,30.0,0.1,30.0,,2026-05-06T20:40:05.886937+00:00
119,0,ACASXU_run2a_1_6_batch_2000.onnx,prop_1.vnnlib,unsat,raw_mc_uniform,UNKNOWN,7.911792,1.0000,4.4445e-03,,30.0,0.1,30.0,,2026-05-06T20:41:06.275929+00:00
120,0,ACASXU_run2a_4_1_batch_2000.onnx,prop_2.vnnlib,sat,raw_mc_uniform,UNKNOWN,332.995483,1.0000,2.5748e-02,,28.0,0.1,28.1,,2026-05-06T20:41:34.673177+00:00
121,0,ACASXU_run2a_3_6_batch_2000.onnx,prop_2.vnnlib,sat,raw_mc_uniform,UNKNOWN,11.673091,1.0000,4.1681e-02,,25.3,0.1,25.3,,2026-05-06T20:42:00.353232+00:00
122,0,ACASXU_run2a_1_1_batch_2000.onnx,prop_2.vnnlib,unsat,raw_mc_uniform,UNKNOWN,5.455412,0.9995,4.4445e-03,,28.8,0.0,28.9,,2026-05-06T20:42:52.190884+00:00
123,0,ACASXU_run2a_4_7_batch_2000.onnx,prop_1.vnnlib,unsat,raw_mc_uniform,UNKNOWN,9.251959,1.0000,4.4445e-03,,28.7,0.0,28.8,,2026-05-06T20:43:43.737030+00:00
124,0,ACASXU_run2a_4_2_batch_2000.onnx,prop_3.vnnlib,unsat,raw_mc_uniform,UNKNOWN,3.602916,0.9990,4.4445e-03,,29.0,0.1,29.0,,2026-05-06T20:44:43.337020+00:00
125,0,ACASXU_run2a_3_9_batch_2000.onnx,prop_2.vnnlib,sat,raw_mc_uniform,UNKNOWN,15.169104,1.0000,1.2158e-01,,29.2,0.0,29.2,,2026-05-06T20:45:12.863239+00:00
126,0,ACASXU_run2a_2_5_batch_2000.onnx,prop_3.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.119658,1.0000,4.4445e-03,,29.0,0.0,29.0,,2026-05-06T20:46:04.844952+00:00
127,0,ACASXU_run2a_4_1_batch_2000.onnx,prop_4.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.429904,0.9990,4.4445e-03,,28.5,0.0,28.5,,2026-05-06T20:46:56.242074+00:00
128,0,ACASXU_run2a_4_2_batch_2000.onnx,prop_2.vnnlib,unsat,raw_mc_uniform,UNKNOWN,7.274476,1.0000,8.3698e-03,,28.8,0.0,28.8,,2026-05-06T20:47:25.359100+00:00
129,0,ACASXU_run2a_2_7_batch_2000.onnx,prop_4.vnnlib,unsat,raw_mc_uniform,UNKNOWN,3.709401,0.9995,4.4445e-03,,28.1,0.0,28.2,,2026-05-06T20:48:16.317262+00:00
130,0,ACASXU_run2a_2_8_batch_2000.onnx,prop_3.vnnlib,unsat,raw_mc_uniform,UNKNOWN,5.635188,1.0000,4.4445e-03,,28.6,0.0,28.6,,2026-05-06T20:49:07.799383+00:00
131,0,ACASXU_run2a_4_2_batch_2000.onnx,prop_1.vnnlib,unsat,raw_mc_uniform,UNKNOWN,7.274476,1.0000,4.4445e-03,,28.4,0.0,28.4,,2026-05-06T20:49:58.711933+00:00
132,0,ACASXU_run2a_4_4_batch_2000.onnx,prop_3.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.120467,1.0000,4.4445e-03,,29.6,0.0,29.6,,2026-05-06T20:50:50.947401+00:00
133,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_2.vnnlib,sat,raw_mc_uniform,UNKNOWN,8.699628,0.9995,7.5161e-02,,29.4,0.1,29.5,,2026-05-06T20:51:20.742526+00:00
134,0,ACASXU_run2a_2_5_batch_2000.onnx,prop_4.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.823137,0.9995,4.4445e-03,,29.3,0.0,29.4,,2026-05-06T20:52:12.703043+00:00
135,0,ACASXU_run2a_3_8_batch_2000.onnx,prop_4.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.358574,1.0000,4.4445e-03,,28.9,0.0,29.0,,2026-05-06T20:53:04.332470+00:00
136,0,ACASXU_run2a_3_7_batch_2000.onnx,prop_1.vnnlib,unsat,raw_mc_uniform,UNKNOWN,15.688783,1.0000,4.4445e-03,,29.7,0.1,29.7,,2026-05-06T20:53:59.816057+00:00
137,0,ACASXU_run2a_3_2_batch_2000.onnx,prop_2.vnnlib,sat,raw_mc_uniform,UNKNOWN,10.662302,1.0000,1.4449e-02,,30.0,0.0,30.0,,2026-05-06T20:54:30.146456+00:00
138,0,ACASXU_run2a_5_5_batch_2000.onnx,prop_3.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.176224,0.9990,4.4445e-03,,28.6,0.0,28.7,,2026-05-06T20:55:21.858413+00:00
139,0,ACASXU_run2a_5_6_batch_2000.onnx,prop_4.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.339591,1.0000,4.4445e-03,,28.6,0.0,28.7,,2026-05-06T20:56:13.480135+00:00
140,0,ACASXU_run2a_1_3_batch_2000.onnx,prop_3.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.496861,1.0000,4.4445e-03,,28.4,0.1,28.4,,2026-05-06T20:57:09.491400+00:00
141,0,ACASXU_run2a_3_8_batch_2000.onnx,prop_1.vnnlib,unsat,raw_mc_uniform,UNKNOWN,6.735633,1.0000,4.4445e-03,,29.2,0.0,29.2,,2026-05-06T20:58:01.524202+00:00
142,0,ACASXU_run2a_5_5_batch_2000.onnx,prop_2.vnnlib,sat,raw_mc_uniform,UNKNOWN,9.462578,1.0000,7.2338e-02,,28.5,0.0,28.6,,2026-05-06T20:58:30.362641+00:00
143,0,ACASXU_run2a_4_6_batch_2000.onnx,prop_1.vnnlib,unsat,raw_mc_uniform,UNKNOWN,9.180662,1.0000,4.4445e-03,,28.6,0.0,28.7,,2026-05-06T20:59:21.830925+00:00
144,0,ACASXU_run2a_2_1_batch_2000.onnx,prop_1.vnnlib,unsat,raw_mc_uniform,UNKNOWN,5.900676,0.9995,4.4445e-03,,28.0,0.0,28.1,,2026-05-06T21:00:12.702674+00:00
145,0,ACASXU_run2a_3_2_batch_2000.onnx,prop_4.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.205994,1.0000,4.4445e-03,,28.6,0.0,28.6,,2026-05-06T21:01:04.320042+00:00
146,0,ACASXU_run2a_1_6_batch_2000.onnx,prop_2.vnnlib,sat,raw_mc_uniform,UNKNOWN,7.911792,1.0000,1.0772e-02,,29.5,0.0,29.6,,2026-05-06T21:01:34.172912+00:00
147,0,ACASXU_run2a_2_4_batch_2000.onnx,prop_4.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.337536,1.0000,4.4445e-03,,28.9,0.0,29.0,,2026-05-06T21:02:26.082078+00:00
148,0,ACASXU_run2a_1_8_batch_2000.onnx,prop_4.vnnlib,sat,raw_mc_uniform,UNKNOWN,4.037179,0.9995,1.0000e+00,,28.2,0.0,28.3,,2026-05-06T21:02:54.614079+00:00
149,0,ACASXU_run2a_5_9_batch_2000.onnx,prop_4.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.049661,1.0000,4.4445e-03,,28.6,0.0,28.7,,2026-05-06T21:03:46.253147+00:00
150,0,ACASXU_run2a_4_5_batch_2000.onnx,prop_10.vnnlib,unsat,raw_mc_uniform,UNKNOWN,0.064316,1.0000,4.4445e-03,,28.6,0.0,28.7,,2026-05-06T21:05:46.982181+00:00
151,0,ACASXU_run2a_1_6_batch_2000.onnx,prop_3.vnnlib,unsat,raw_mc_uniform,UNKNOWN,5.453314,1.0000,4.4445e-03,,28.5,0.0,28.5,,2026-05-06T21:06:38.468464+00:00
152,0,ACASXU_run2a_1_9_batch_2000.onnx,prop_4.vnnlib,sat,raw_mc_uniform,UNKNOWN,3.888430,0.9995,1.0000e+00,,28.6,0.0,28.6,,2026-05-06T21:07:07.337357+00:00
153,0,ACASXU_run2a_1_9_batch_2000.onnx,prop_1.vnnlib,unsat,raw_mc_uniform,UNKNOWN,7.186540,1.0000,4.4445e-03,,27.9,0.0,27.9,,2026-05-06T21:07:58.098024+00:00
154,0,ACASXU_run2a_2_8_batch_2000.onnx,prop_2.vnnlib,sat,raw_mc_uniform,UNKNOWN,48.501675,1.0000,7.8536e-02,,28.5,0.0,28.5,,2026-05-06T21:08:26.873151+00:00
155,0,ACASXU_run2a_3_6_batch_2000.onnx,prop_3.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.365845,1.0000,4.4445e-03,,28.0,0.0,28.1,,2026-05-06T21:09:17.928263+00:00
156,0,ACASXU_run2a_1_2_batch_2000.onnx,prop_3.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.004138,1.0000,4.4445e-03,,28.4,0.0,28.4,,2026-05-06T21:10:09.362447+00:00
157,0,ACASXU_run2a_5_7_batch_2000.onnx,prop_4.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.860706,0.9990,4.4445e-03,,28.5,0.0,28.5,,2026-05-06T21:11:00.394895+00:00
158,0,ACASXU_run2a_5_8_batch_2000.onnx,prop_3.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.395197,0.9990,4.4445e-03,,28.9,0.1,28.9,,2026-05-06T21:11:59.995083+00:00
159,0,ACASXU_run2a_2_7_batch_2000.onnx,prop_2.vnnlib,sat,raw_mc_uniform,UNKNOWN,28.999592,0.9990,6.6095e-02,,30.1,0.1,30.2,,2026-05-06T21:12:30.474435+00:00
160,0,ACASXU_run2a_2_5_batch_2000.onnx,prop_2.vnnlib,sat,raw_mc_uniform,UNKNOWN,11.120444,0.9995,7.6850e-02,,28.6,0.1,28.7,,2026-05-06T21:12:59.500563+00:00
161,0,ACASXU_run2a_3_2_batch_2000.onnx,prop_3.vnnlib,unsat,raw_mc_uniform,UNKNOWN,5.614294,1.0000,4.4445e-03,,29.8,0.1,29.9,,2026-05-06T21:14:00.079098+00:00
162,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_4.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.821472,0.9995,4.4445e-03,,30.1,0.1,30.2,,2026-05-06T21:15:00.433465+00:00
163,0,ACASXU_run2a_4_9_batch_2000.onnx,prop_2.vnnlib,sat,raw_mc_uniform,UNKNOWN,16.941336,0.9990,2.5748e-02,,26.7,0.0,26.7,,2026-05-06T21:15:27.478551+00:00
164,0,ACASXU_run2a_1_3_batch_2000.onnx,prop_1.vnnlib,unsat,raw_mc_uniform,UNKNOWN,7.212758,1.0000,4.4445e-03,,28.6,0.0,28.6,,2026-05-06T21:16:18.943330+00:00
165,0,ACASXU_run2a_1_5_batch_2000.onnx,prop_4.vnnlib,unsat,raw_mc_uniform,UNKNOWN,3.972714,0.9995,4.4445e-03,,29.9,0.1,30.0,,2026-05-06T21:17:19.612122+00:00
166,0,ACASXU_run2a_4_7_batch_2000.onnx,prop_3.vnnlib,unsat,raw_mc_uniform,UNKNOWN,3.984258,1.0000,4.4445e-03,,30.0,0.1,30.1,,2026-05-06T21:18:20.238130+00:00
167,0,ACASXU_run2a_3_5_batch_2000.onnx,prop_2.vnnlib,sat,raw_mc_uniform,UNKNOWN,11.257613,1.0000,7.4033e-02,,30.5,0.0,30.5,,2026-05-06T21:18:51.029120+00:00
168,0,ACASXU_run2a_1_1_batch_2000.onnx,prop_1.vnnlib,unsat,raw_mc_uniform,UNKNOWN,5.455412,0.9995,4.4445e-03,,25.8,0.1,25.8,,2026-05-06T21:19:46.948673+00:00
169,0,ACASXU_run2a_3_9_batch_2000.onnx,prop_1.vnnlib,unsat,raw_mc_uniform,UNKNOWN,15.169104,1.0000,4.4445e-03,,26.5,0.1,26.5,,2026-05-06T21:20:38.272814+00:00
170,0,ACASXU_run2a_1_7_batch_2000.onnx,prop_1.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.628134,1.0000,4.4445e-03,,30.1,0.1,30.2,,2026-05-06T21:21:33.180819+00:00
171,0,ACASXU_run2a_4_7_batch_2000.onnx,prop_4.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.544908,0.9995,4.4445e-03,,29.6,0.1,29.7,,2026-05-06T21:22:33.646186+00:00
172,0,ACASXU_run2a_2_9_batch_2000.onnx,prop_3.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.591505,1.0000,4.4445e-03,,29.6,0.1,29.7,,2026-05-06T21:23:29.221522+00:00
173,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_1.vnnlib,unsat,raw_mc_uniform,UNKNOWN,8.699628,0.9995,4.4445e-03,,30.3,0.1,30.4,,2026-05-06T21:24:25.099099+00:00
174,0,ACASXU_run2a_3_5_batch_2000.onnx,prop_4.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.004837,0.9990,4.4445e-03,,25.6,0.1,25.7,,2026-05-06T21:25:21.029593+00:00
175,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_3.vnnlib,unsat,raw_mc_uniform,UNKNOWN,10.990327,1.0000,4.4445e-03,,29.8,0.1,29.9,,2026-05-06T21:26:21.625890+00:00
176,0,ACASXU_run2a_1_9_batch_2000.onnx,prop_3.vnnlib,sat,raw_mc_uniform,UNKNOWN,4.384354,1.0000,1.0000e+00,,29.3,0.0,29.3,,2026-05-06T21:26:51.263685+00:00
177,0,ACASXU_run2a_5_6_batch_2000.onnx,prop_3.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.285484,1.0000,4.4445e-03,,29.6,0.1,29.7,,2026-05-06T21:27:51.573717+00:00
178,0,ACASXU_run2a_3_3_batch_2000.onnx,prop_2.vnnlib,unsat,raw_mc_uniform,UNKNOWN,10.324744,1.0000,1.4449e-02,,27.8,0.0,27.8,,2026-05-06T21:28:19.658831+00:00
179,0,ACASXU_run2a_5_7_batch_2000.onnx,prop_2.vnnlib,sat,raw_mc_uniform,UNKNOWN,8.686570,1.0000,1.2430e-01,,27.4,0.0,27.4,,2026-05-06T21:28:47.356366+00:00
180,0,ACASXU_run2a_2_3_batch_2000.onnx,prop_4.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.024890,0.9995,4.4445e-03,,27.1,0.0,27.1,,2026-05-06T21:29:37.122001+00:00
181,0,ACASXU_run2a_3_9_batch_2000.onnx,prop_3.vnnlib,unsat,raw_mc_uniform,UNKNOWN,3.702073,0.9995,4.4445e-03,,28.6,0.0,28.6,,2026-05-06T21:30:28.449576+00:00
182,0,ACASXU_run2a_1_7_batch_2000.onnx,prop_4.vnnlib,sat,raw_mc_uniform,UNKNOWN,3.840337,0.9995,1.0000e+00,,26.9,0.0,27.0,,2026-05-06T21:30:55.712069+00:00
183,0,ACASXU_run2a_3_3_batch_2000.onnx,prop_3.vnnlib,unsat,raw_mc_uniform,UNKNOWN,4.777421,1.0000,4.4445e-03,,28.2,0.1,28.3,,2026-05-06T21:31:52.084077+00:00
184,0,ACASXU_run2a_2_8_batch_2000.onnx,prop_1.vnnlib,unsat,raw_mc_uniform,UNKNOWN,48.501675,1.0000,4.4445e-03,,29.4,0.1,29.4,,2026-05-06T21:32:48.429014+00:00
185,0,ACASXU_run2a_1_1_batch_2000.onnx,prop_3.vnnlib,unsat,raw_mc_uniform,UNKNOWN,5.044272,1.0000,4.4445e-03,,29.1,0.0,29.1,,2026-05-06T21:33:40.511013+00:00
