instance_idx,box_idx,onnx_file,vnnlib_file,ground_truth,method,verdict,q,coverage,epsilon_total,amls_bounded_eps_2_upper,flow_train_s,verify_s,wall_s,error,timestamp
116,0,ACASXU_run2a_5_7_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,4.060166,1.0000,1.0000e-03,3.1125e-30,30.5,15.1,45.6,,2026-05-06T20:38:04.785094+00:00
117,0,ACASXU_run2a_5_4_batch_2000.onnx,prop_1.vnnlib,unsat,amls_bounded,UNSAT,6.935943,1.0000,1.0000e-03,3.1125e-30,30.0,15.1,45.0,,2026-05-06T20:39:05.169386+00:00
118,0,ACASXU_run2a_5_2_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,4.092597,1.0000,1.0000e-03,3.1125e-30,30.0,15.1,45.1,,2026-05-06T20:40:05.722576+00:00
119,0,ACASXU_run2a_1_6_batch_2000.onnx,prop_1.vnnlib,unsat,amls_bounded,UNSAT,7.911792,1.0000,1.0000e-03,3.1125e-30,30.0,15.1,45.1,,2026-05-06T20:41:06.111198+00:00
120,0,ACASXU_run2a_4_1_batch_2000.onnx,prop_2.vnnlib,sat,amls_bounded,UNKNOWN,332.995483,1.0000,2.5748e-02,2.4772e-02,28.0,0.1,28.1,,2026-05-06T20:41:34.510135+00:00
121,0,ACASXU_run2a_3_6_batch_2000.onnx,prop_2.vnnlib,sat,amls_bounded,UNKNOWN,11.673091,1.0000,4.1681e-02,4.0721e-02,25.3,0.1,25.3,,2026-05-06T20:42:00.189860+00:00
122,0,ACASXU_run2a_1_1_batch_2000.onnx,prop_2.vnnlib,unsat,amls_bounded,UNSAT,5.455412,0.9995,1.0000e-03,3.1125e-30,28.8,11.3,40.1,,2026-05-06T20:42:52.051523+00:00
123,0,ACASXU_run2a_4_7_batch_2000.onnx,prop_1.vnnlib,unsat,amls_bounded,UNSAT,9.251959,1.0000,1.0000e-03,3.1125e-30,28.7,11.3,40.0,,2026-05-06T20:43:43.598151+00:00
124,0,ACASXU_run2a_4_2_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,3.602916,0.9990,1.0000e-03,3.1125e-30,29.0,15.1,44.1,,2026-05-06T20:44:43.172799+00:00
125,0,ACASXU_run2a_3_9_batch_2000.onnx,prop_2.vnnlib,sat,amls_bounded,UNKNOWN,15.169104,1.0000,1.2158e-01,1.2070e-01,29.2,0.0,29.2,,2026-05-06T20:45:12.722903+00:00
126,0,ACASXU_run2a_2_5_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,4.119658,1.0000,1.0000e-03,3.1125e-30,29.0,11.3,40.3,,2026-05-06T20:46:04.703881+00:00
127,0,ACASXU_run2a_4_1_batch_2000.onnx,prop_4.vnnlib,unsat,amls_bounded,UNSAT,4.429904,0.9990,1.0000e-03,3.1125e-30,28.5,11.2,39.7,,2026-05-06T20:46:56.100362+00:00
128,0,ACASXU_run2a_4_2_batch_2000.onnx,prop_2.vnnlib,unsat,amls_bounded,UNKNOWN,7.274476,1.0000,8.3698e-03,7.3771e-03,28.8,0.0,28.8,,2026-05-06T20:47:25.218251+00:00
129,0,ACASXU_run2a_2_7_batch_2000.onnx,prop_4.vnnlib,unsat,amls_bounded,UNSAT,3.709401,0.9995,1.0000e-03,3.1125e-30,28.1,11.2,39.3,,2026-05-06T20:48:16.179114+00:00
130,0,ACASXU_run2a_2_8_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,5.635188,1.0000,1.0000e-03,3.1125e-30,28.6,11.2,39.8,,2026-05-06T20:49:07.660586+00:00
131,0,ACASXU_run2a_4_2_batch_2000.onnx,prop_1.vnnlib,unsat,amls_bounded,UNSAT,7.274476,1.0000,1.0000e-03,3.1125e-30,28.4,11.2,39.5,,2026-05-06T20:49:58.574970+00:00
132,0,ACASXU_run2a_4_4_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,4.120467,1.0000,1.0000e-03,3.1125e-30,29.6,11.1,40.7,,2026-05-06T20:50:50.810433+00:00
133,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_2.vnnlib,sat,amls_bounded,UNKNOWN,8.699628,0.9995,7.5161e-02,7.4235e-02,29.4,0.1,29.5,,2026-05-06T20:51:20.580852+00:00
134,0,ACASXU_run2a_2_5_batch_2000.onnx,prop_4.vnnlib,unsat,amls_bounded,UNSAT,4.823137,0.9995,1.0000e-03,3.1125e-30,29.3,11.1,40.4,,2026-05-06T20:52:12.565702+00:00
135,0,ACASXU_run2a_3_8_batch_2000.onnx,prop_4.vnnlib,unsat,amls_bounded,UNSAT,4.358574,1.0000,1.0000e-03,3.1125e-30,28.9,11.1,40.1,,2026-05-06T20:53:04.198232+00:00
136,0,ACASXU_run2a_3_7_batch_2000.onnx,prop_1.vnnlib,unsat,amls_bounded,UNSAT,15.688783,1.0000,1.0000e-03,3.1125e-30,29.7,14.7,44.4,,2026-05-06T20:53:59.654209+00:00
137,0,ACASXU_run2a_3_2_batch_2000.onnx,prop_2.vnnlib,sat,amls_bounded,UNKNOWN,10.662302,1.0000,1.4449e-02,1.3462e-02,30.0,0.0,30.0,,2026-05-06T20:54:30.009891+00:00
138,0,ACASXU_run2a_5_5_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,4.176224,0.9990,1.0000e-03,3.1125e-30,28.6,11.3,40.0,,2026-05-06T20:55:21.718426+00:00
139,0,ACASXU_run2a_5_6_batch_2000.onnx,prop_4.vnnlib,unsat,amls_bounded,UNSAT,4.339591,1.0000,1.0000e-03,3.1125e-30,28.6,11.3,39.9,,2026-05-06T20:56:13.340877+00:00
140,0,ACASXU_run2a_1_3_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,4.496861,1.0000,1.0000e-03,3.1125e-30,28.4,15.2,43.6,,2026-05-06T20:57:09.327333+00:00
141,0,ACASXU_run2a_3_8_batch_2000.onnx,prop_1.vnnlib,unsat,amls_bounded,UNSAT,6.735633,1.0000,1.0000e-03,3.1125e-30,29.2,11.3,40.5,,2026-05-06T20:58:01.387308+00:00
142,0,ACASXU_run2a_5_5_batch_2000.onnx,prop_2.vnnlib,sat,amls_bounded,UNKNOWN,9.462578,1.0000,7.2338e-02,7.1409e-02,28.5,0.0,28.6,,2026-05-06T20:58:30.224546+00:00
143,0,ACASXU_run2a_4_6_batch_2000.onnx,prop_1.vnnlib,unsat,amls_bounded,UNSAT,9.180662,1.0000,1.0000e-03,3.1125e-30,28.6,11.3,39.9,,2026-05-06T20:59:21.692806+00:00
144,0,ACASXU_run2a_2_1_batch_2000.onnx,prop_1.vnnlib,unsat,amls_bounded,UNSAT,5.900676,0.9995,1.0000e-03,3.1125e-30,28.0,11.3,39.3,,2026-05-06T21:00:12.566883+00:00
145,0,ACASXU_run2a_3_2_batch_2000.onnx,prop_4.vnnlib,unsat,amls_bounded,UNSAT,4.205994,1.0000,1.0000e-03,3.1125e-30,28.6,11.3,39.9,,2026-05-06T21:01:04.183552+00:00
146,0,ACASXU_run2a_1_6_batch_2000.onnx,prop_2.vnnlib,sat,amls_bounded,UNKNOWN,7.911792,1.0000,1.0772e-02,9.7822e-03,29.5,0.0,29.6,,2026-05-06T21:01:34.037465+00:00
147,0,ACASXU_run2a_2_4_batch_2000.onnx,prop_4.vnnlib,unsat,amls_bounded,UNSAT,4.337536,1.0000,1.0000e-03,3.1125e-30,28.9,11.3,40.2,,2026-05-06T21:02:25.945895+00:00
148,0,ACASXU_run2a_1_8_batch_2000.onnx,prop_4.vnnlib,sat,amls_bounded,UNKNOWN,4.037179,0.9995,1.0000e+00,1.0000e+00,28.2,0.0,28.3,,2026-05-06T21:02:54.479267+00:00
149,0,ACASXU_run2a_5_9_batch_2000.onnx,prop_4.vnnlib,unsat,amls_bounded,UNSAT,4.049661,1.0000,1.0000e-03,3.1125e-30,28.6,11.3,39.9,,2026-05-06T21:03:46.117008+00:00
150,0,ACASXU_run2a_4_5_batch_2000.onnx,prop_10.vnnlib,unsat,amls_bounded,UNSAT,0.064316,1.0000,1.0000e-03,3.1125e-30,28.6,45.3,73.9,,2026-05-06T21:05:46.557077+00:00
151,0,ACASXU_run2a_1_6_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,5.453314,1.0000,1.0000e-03,3.1125e-30,28.5,11.3,39.8,,2026-05-06T21:06:38.331547+00:00
152,0,ACASXU_run2a_1_9_batch_2000.onnx,prop_4.vnnlib,sat,amls_bounded,UNKNOWN,3.888430,0.9995,1.0000e+00,1.0000e+00,28.6,0.0,28.6,,2026-05-06T21:07:07.200580+00:00
153,0,ACASXU_run2a_1_9_batch_2000.onnx,prop_1.vnnlib,unsat,amls_bounded,UNSAT,7.186540,1.0000,1.0000e-03,3.1125e-30,27.9,11.3,39.2,,2026-05-06T21:07:57.960604+00:00
154,0,ACASXU_run2a_2_8_batch_2000.onnx,prop_2.vnnlib,sat,amls_bounded,UNKNOWN,48.501675,1.0000,7.8536e-02,7.7614e-02,28.5,0.0,28.5,,2026-05-06T21:08:26.735998+00:00
155,0,ACASXU_run2a_3_6_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,4.365845,1.0000,1.0000e-03,3.1125e-30,28.0,11.3,39.4,,2026-05-06T21:09:17.791530+00:00
156,0,ACASXU_run2a_1_2_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,4.004138,1.0000,1.0000e-03,3.1125e-30,28.4,11.3,39.7,,2026-05-06T21:10:09.224798+00:00
157,0,ACASXU_run2a_5_7_batch_2000.onnx,prop_4.vnnlib,unsat,amls_bounded,UNSAT,4.860706,0.9990,1.0000e-03,3.1125e-30,28.5,11.1,39.5,,2026-05-06T21:11:00.259109+00:00
158,0,ACASXU_run2a_5_8_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,4.395197,0.9990,1.0000e-03,3.1125e-30,28.9,15.1,44.0,,2026-05-06T21:11:59.832327+00:00
159,0,ACASXU_run2a_2_7_batch_2000.onnx,prop_2.vnnlib,sat,amls_bounded,UNKNOWN,28.999592,0.9990,6.6095e-02,6.5160e-02,30.1,0.1,30.2,,2026-05-06T21:12:30.314715+00:00
160,0,ACASXU_run2a_2_5_batch_2000.onnx,prop_2.vnnlib,sat,amls_bounded,UNKNOWN,11.120444,0.9995,7.6850e-02,7.5926e-02,28.6,0.1,28.7,,2026-05-06T21:12:59.340365+00:00
161,0,ACASXU_run2a_3_2_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,5.614294,1.0000,1.0000e-03,3.1125e-30,29.8,15.2,45.0,,2026-05-06T21:13:59.916145+00:00
162,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_4.vnnlib,unsat,amls_bounded,UNSAT,4.821472,0.9995,1.0000e-03,3.1125e-30,30.1,15.1,45.2,,2026-05-06T21:15:00.255258+00:00
163,0,ACASXU_run2a_4_9_batch_2000.onnx,prop_2.vnnlib,sat,amls_bounded,UNKNOWN,16.941336,0.9990,2.5748e-02,2.4772e-02,26.7,0.0,26.7,,2026-05-06T21:15:27.329622+00:00
164,0,ACASXU_run2a_1_3_batch_2000.onnx,prop_1.vnnlib,unsat,amls_bounded,UNSAT,7.212758,1.0000,1.0000e-03,3.1125e-30,28.6,11.3,39.9,,2026-05-06T21:16:18.806661+00:00
165,0,ACASXU_run2a_1_5_batch_2000.onnx,prop_4.vnnlib,unsat,amls_bounded,UNSAT,3.972714,0.9995,1.0000e-03,3.1125e-30,29.9,15.2,45.1,,2026-05-06T21:17:19.448637+00:00
166,0,ACASXU_run2a_4_7_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,3.984258,1.0000,1.0000e-03,3.1125e-30,30.0,15.1,45.1,,2026-05-06T21:18:20.076371+00:00
167,0,ACASXU_run2a_3_5_batch_2000.onnx,prop_2.vnnlib,sat,amls_bounded,UNKNOWN,11.257613,1.0000,7.4033e-02,7.3106e-02,30.5,0.0,30.5,,2026-05-06T21:18:50.893686+00:00
168,0,ACASXU_run2a_1_1_batch_2000.onnx,prop_1.vnnlib,unsat,amls_bounded,UNSAT,5.455412,0.9995,1.0000e-03,3.1125e-30,25.8,14.8,40.5,,2026-05-06T21:19:46.784977+00:00
169,0,ACASXU_run2a_3_9_batch_2000.onnx,prop_1.vnnlib,unsat,amls_bounded,UNSAT,15.169104,1.0000,1.0000e-03,3.1125e-30,26.5,13.7,40.2,,2026-05-06T21:20:38.091917+00:00
170,0,ACASXU_run2a_1_7_batch_2000.onnx,prop_1.vnnlib,unsat,amls_bounded,UNSAT,4.628134,1.0000,1.0000e-03,3.1125e-30,30.1,13.7,43.8,,2026-05-06T21:21:33.000822+00:00
171,0,ACASXU_run2a_4_7_batch_2000.onnx,prop_4.vnnlib,unsat,amls_bounded,UNSAT,4.544908,0.9995,1.0000e-03,3.1125e-30,29.6,15.2,44.8,,2026-05-06T21:22:33.467019+00:00
172,0,ACASXU_run2a_2_9_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,4.591505,1.0000,1.0000e-03,3.1125e-30,29.6,14.2,43.9,,2026-05-06T21:23:29.044048+00:00
173,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_1.vnnlib,unsat,amls_bounded,UNSAT,8.699628,0.9995,1.0000e-03,3.1125e-30,30.3,14.1,44.4,,2026-05-06T21:24:24.921608+00:00
174,0,ACASXU_run2a_3_5_batch_2000.onnx,prop_4.vnnlib,unsat,amls_bounded,UNSAT,4.004837,0.9990,1.0000e-03,3.1125e-30,25.6,15.2,40.8,,2026-05-06T21:25:20.850032+00:00
175,0,ACASXU_run2a_2_2_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,10.990327,1.0000,1.0000e-03,3.1125e-30,29.8,15.1,45.0,,2026-05-06T21:26:21.466505+00:00
176,0,ACASXU_run2a_1_9_batch_2000.onnx,prop_3.vnnlib,sat,amls_bounded,UNKNOWN,4.384354,1.0000,1.0000e+00,1.0000e+00,29.3,0.0,29.4,,2026-05-06T21:26:51.126546+00:00
177,0,ACASXU_run2a_5_6_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,4.285484,1.0000,1.0000e-03,3.1125e-30,29.6,15.1,44.7,,2026-05-06T21:27:51.412044+00:00
178,0,ACASXU_run2a_3_3_batch_2000.onnx,prop_2.vnnlib,unsat,amls_bounded,UNKNOWN,10.324744,1.0000,1.4449e-02,1.3462e-02,27.8,0.0,27.8,,2026-05-06T21:28:19.522929+00:00
179,0,ACASXU_run2a_5_7_batch_2000.onnx,prop_2.vnnlib,sat,amls_bounded,UNKNOWN,8.686570,1.0000,1.2430e-01,1.2342e-01,27.4,0.0,27.4,,2026-05-06T21:28:47.218924+00:00
180,0,ACASXU_run2a_2_3_batch_2000.onnx,prop_4.vnnlib,unsat,amls_bounded,UNSAT,4.024890,0.9995,1.0000e-03,3.1125e-30,27.1,11.2,38.2,,2026-05-06T21:29:36.983378+00:00
181,0,ACASXU_run2a_3_9_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,3.702073,0.9995,1.0000e-03,3.1125e-30,28.6,11.2,39.7,,2026-05-06T21:30:28.313367+00:00
182,0,ACASXU_run2a_1_7_batch_2000.onnx,prop_4.vnnlib,sat,amls_bounded,UNKNOWN,3.840337,0.9995,1.0000e+00,1.0000e+00,26.9,0.0,27.0,,2026-05-06T21:30:55.578237+00:00
183,0,ACASXU_run2a_3_3_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,4.777421,1.0000,1.0000e-03,3.1125e-30,28.2,15.1,43.3,,2026-05-06T21:31:51.905265+00:00
184,0,ACASXU_run2a_2_8_batch_2000.onnx,prop_1.vnnlib,unsat,amls_bounded,UNSAT,48.501675,1.0000,1.0000e-03,3.1125e-30,29.4,15.2,44.6,,2026-05-06T21:32:48.248083+00:00
185,0,ACASXU_run2a_1_1_batch_2000.onnx,prop_3.vnnlib,unsat,amls_bounded,UNSAT,5.044272,1.0000,1.0000e-03,3.1125e-30,29.1,11.3,40.3,,2026-05-06T21:33:40.373667+00:00
